ChannelName,AdvertiserName,RevenueCode2,OrderNumber,LineNumber,SpotNumber,SpotLength,SpotRate,SpotState,PriorityCode,AirDate,AirTime1,InventoryCodeBooked,PathBooked,InventoryCodePlaced,PathPlaced,TimePeriod,AEFullName,ProductCode,ParentProductCode,DemoCode,BookedRating,BookedImpressions,UnitCode,CPP,TotalEquivSold,EffectiveUnitRate,UnitAirStatusCode,InventoryType
BSWN,Anchorpoint Insurance,National,40134,2,55,30,0.0,Placed,P-04,05/06/2026,16:03:05,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,BK
BSWN,Coastline Beverages,National,40020,16,84,30,674.06,Placed,P-80,08/25/2026,19:32:00,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,689154,General,,1.0,616.29,Normal,NM
BSWN,Anchorpoint Insurance,National,40134,18,45,30,7876.18,Placed,P-80,08/16/2026,18:46:59,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,249133,Sponsor,,1.0,5165.71,Normal,NM
BSWN,Anchorpoint Insurance,National,40134,18,26,30,1871.93,Placed,P-80,08/12/2026,19:14:54,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,996627,Sponsor,,1.0,1313.03,Normal,NM
BSWN,Anchorpoint Insurance,National,40134,2,21,30,3422.08,Placed,P-80,06/04/2026,19:33:50,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,165394,Sponsor,,1.0,3417.08,Normal,BK
BSWN,Anchorpoint Insurance,National,40134,18,46,30,1169.61,Placed,P-80,06/09/2026,19:14:49,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,409858,Sponsor,,1.0,1060.53,Normal,NM
BSWN,Anchorpoint Insurance,National,40134,18,5,30,2605.29,Placed,P-80,07/12/2026,13:30:04,Post First Pitch,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Sarah Chen,FININSAU,FINANCE,A35-64,0.0,67884,Sponsor,,1.0,2116.66,Normal,NM
BSWN,Coastline Tax Services /Repped,National,40502,2,11,45,1181.07,Placed,P-80,06/13/2026,19:31:56,Sentinels In Game,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,TristateMedia TristateMedia,FINTAX,FINANCE,HH,1.09,0,Sponsor,1079.04,1.5,1028.04,Normal,NM
BSWN,Tradewind Wines,National,40039,8,58,30,0.0,Placed,P-09,04/05/2026,13:32:27,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Olivia Marsh,ALCLIQR,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,54,30,0.0,Placed,P-09,06/29/2026,12:50:04,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,72,30,0.0,Placed,P-04,06/28/2026,13:34:19,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,33,30,0.0,Placed,P-04,06/22/2026,13:32:05,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,9,30,0.0,Placed,P-09,06/19/2026,19:33:29,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,14,30,0.0,Placed,P-09,06/17/2026,19:33:06,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Salt + Pepper Group,National,40060,11,26,30,0.0,Placed,P-09,05/28/2026,10:34:22,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,22,101,15,0.0,Placed,P-09,04/08/2026,16:10:11,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Coastline Dermatology,National,40010,5,12,30,0.0,Placed,P-09,04/27/2026,13:42:32,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A18-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,22,69,15,0.0,Placed,P-09,04/05/2026,13:30:57,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Pinetree Frozen Foods,National,40143,4,33,30,0.0,Placed,P-09,08/02/2026,10:29:42,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Christopher Yates,FOODBEV,GROFOBEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Maple Diner,National,40013,9,45,30,0.0,Placed,P-19,06/27/2026,17:41:31,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Robert Vance,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,26,185,15,0.0,Placed,P-09,09/28/2026,12:32:44,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,26,165,15,0.0,Placed,P-09,09/25/2026,13:06:26,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Crestline Card Room,National,40012,5,48,15,0.0,Placed,P-09,05/10/2026,17:27:01,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Christopher Yates,TLEONGAM,TRAV_ENT,A25-54,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Crestline Card Room,National,40012,5,3,15,0.0,Placed,P-09,05/05/2026,16:02:30,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Christopher Yates,TLEONGAM,TRAV_ENT,A25-54,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Crestline Card Room,National,40012,5,96,15,0.0,Placed,P-09,05/17/2026,18:53:11,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Christopher Yates,TLEONGAM,TRAV_ENT,A25-54,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,26,92,15,0.0,Placed,P-09,09/14/2026,13:33:41,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Hillside Community Bank /Repped,National,40017,3,77,15,0.0,Placed,P-09,08/09/2026,18:31:32,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,NationalSpot NationalSpot,FINCOMBK,FINANCE,HH,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,784,15,0.0,Placed,P-09,09/28/2026,12:33:29,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Maple Diner /Repped,National,40141,5,17,30,0.0,Placed,P-09,06/20/2026,19:31:42,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RESTNFST,REST,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Maple Diner /Repped,National,40141,5,3,30,0.0,Placed,P-09,06/17/2026,19:33:36,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RESTNFST,REST,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Maple Diner /Repped,National,40141,5,14,30,0.0,Placed,P-09,06/19/2026,19:32:44,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RESTNFST,REST,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Skyway Airlines,National,40014,1,47,75,0.0,Placed,P-19,09/21/2026,13:32:16,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,9:00 AM-10:00 PM,Olivia Marsh,TLEAIR,TRAV_ENT,A50+,0.51,0,General,0.0,2.5,0.0,Normal,NM
BSWN,Coastline Dermatology,National,40142,3,114,30,0.0,Placed,P-09,09/25/2026,13:06:41,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,5,42,30,0.0,Placed,P-09,05/11/2026,13:45:03,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crestmark Krell /Repped,National,40282,1,4,15,0.0,Placed,P-09,05/07/2026,14:02:08,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,TristateMedia TristateMedia,AUTOKREL,AUTO,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,5,38,30,0.0,Placed,P-09,05/10/2026,17:27:16,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Cascade Avros Dealers,National,40132,6,25,30,0.0,Placed,P-09,06/04/2026,19:34:50,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Daniel Kowalski,AUTOAVRS,AUTO,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Crisp Greens /Repped,National,40019,4,13,15,0.0,Placed,P-04,07/09/2026,11:34:03,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,TristateMedia TristateMedia,RESTNFST,REST,HH,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,5,97,30,0.0,Placed,P-09,05/18/2026,13:42:22,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,23,15,0.0,Placed,P-09,06/04/2026,19:34:35,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,456,15,0.0,Placed,P-09,08/09/2026,18:30:47,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,41,15,0.0,Placed,P-09,06/07/2026,11:39:19,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,508,15,0.0,Placed,P-09,08/16/2026,18:48:15,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,512,15,0.0,Placed,P-09,08/17/2026,13:40:18,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,531,15,0.0,Placed,P-04,08/21/2026,12:46:53,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,579,15,0.0,Placed,P-09,08/31/2026,13:35:05,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,760,15,0.0,Placed,P-09,09/25/2026,13:07:11,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,650,15,0.0,Placed,P-09,09/08/2026,19:38:43,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Skyway Telecom,National,40018,6,605,15,0.0,Placed,P-09,09/03/2026,16:15:39,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Priya Ramachandran,TELECOM,ALL Product Codes,A21-49,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Summit Stratton /Repped,National,40137,12,16,30,0.0,Placed,P-09,08/04/2026,19:33:54,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,TristateMedia TristateMedia,AUTOSTRT,AUTO,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Salt + Pepper Group,National,40060,11,92,30,0.0,Placed,P-04,06/08/2026,11:44:37,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Goldstone Sportsbook /Repped,National,40136,4,48,30,0.0,Placed,P-09,09/14/2026,13:33:56,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,NationalSpot NationalSpot,TLEONGAM,TRAV_ENT,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Cornerstone Hardware /Repped,National,40138,5,51,30,0.0,Placed,P-09,06/26/2026,12:26:06,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,RegionalSports RegionalSports,RTHDWRE,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Summit Stratton,National,40007,3,9,30,0.0,Placed,P-09,07/03/2026,19:35:16,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Marcus Davenport,AUTOSTRT,AUTO,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,9,167,15,0.0,Placed,P-09,04/22/2026,17:16:47,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,9,114,15,0.0,Placed,P-09,04/12/2026,18:35:28,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Coastline Insurance Brokers,National,40139,3,1,15,0.0,Placed,P-19,04/23/2026,16:22:43,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Daniel Kowalski,FININSAU,FINANCE,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Summit Stratton,National,40007,3,96,30,0.0,Placed,P-04,07/23/2026,13:32:47,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,Marcus Davenport,AUTOSTRT,AUTO,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,9,309,15,0.0,Placed,P-09,05/14/2026,19:33:10,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,9,303,15,0.0,Placed,P-09,05/13/2026,19:33:41,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,9,278,15,0.0,Placed,P-09,05/09/2026,19:09:13,Sentinels Regular Season,Sentinels --> Sentinels Regular Season,Mid 2nd,Sentinels --> Sentinels Regular Season --> Sentinel Game plus Floater --> Sentinels In Game --> Sentinels Inning Specific --> Post First Pitch --> Mid 2nd,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
